stem,class,split,path,n_boxes
crazing_216,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_216.jpg,3
crazing_217,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_217.jpg,2
crazing_218,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_218.jpg,3
crazing_219,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_219.jpg,1
crazing_22,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_22.jpg,2
crazing_222,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_222.jpg,2
crazing_223,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_223.jpg,2
crazing_224,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_224.jpg,3
crazing_226,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_226.jpg,2
crazing_228,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_228.jpg,3
crazing_229,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_229.jpg,3
crazing_23,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_23.jpg,2
crazing_230,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_230.jpg,2
crazing_232,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_232.jpg,4
crazing_233,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_233.jpg,2
crazing_235,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_235.jpg,4
crazing_236,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_236.jpg,4
crazing_237,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_237.jpg,3
crazing_238,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_238.jpg,2
crazing_24,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_24.jpg,2
crazing_240,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_240.jpg,3
crazing_241,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_241.jpg,3
crazing_242,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_242.jpg,3
crazing_243,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_243.jpg,4
crazing_244,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_244.jpg,3
crazing_247,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_247.jpg,3
crazing_249,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_249.jpg,3
crazing_25,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_25.jpg,2
crazing_250,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_250.jpg,3
crazing_252,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_252.jpg,3
crazing_255,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_255.jpg,3
crazing_259,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_259.jpg,3
crazing_26,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_26.jpg,2
crazing_262,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_262.jpg,3
crazing_263,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_263.jpg,2
crazing_265,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_265.jpg,2
crazing_268,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_268.jpg,3
crazing_269,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_269.jpg,3
crazing_27,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_27.jpg,2
crazing_270,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_270.jpg,3
crazing_271,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_271.jpg,4
crazing_272,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_272.jpg,3
crazing_275,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_275.jpg,3
crazing_276,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_276.jpg,2
crazing_278,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_278.jpg,4
crazing_279,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_279.jpg,2
crazing_28,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_28.jpg,2
crazing_280,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_280.jpg,1
crazing_281,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_281.jpg,2
crazing_282,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_282.jpg,2
crazing_283,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_283.jpg,4
crazing_284,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_284.jpg,2
crazing_285,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_285.jpg,3
crazing_286,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_286.jpg,3
crazing_287,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_287.jpg,2
crazing_288,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_288.jpg,2
crazing_289,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_289.jpg,1
crazing_29,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_29.jpg,1
crazing_290,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_290.jpg,3
crazing_293,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_293.jpg,3
crazing_295,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_295.jpg,2
crazing_297,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_297.jpg,3
crazing_298,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_298.jpg,2
crazing_3,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_3.jpg,1
crazing_30,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_30.jpg,3
crazing_300,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_300.jpg,3
crazing_31,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_31.jpg,2
crazing_32,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_32.jpg,2
crazing_33,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_33.jpg,1
crazing_34,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_34.jpg,3
crazing_36,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_36.jpg,1
crazing_37,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_37.jpg,1
crazing_38,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_38.jpg,2
crazing_39,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_39.jpg,2
crazing_41,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_41.jpg,2
crazing_43,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_43.jpg,3
crazing_44,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_44.jpg,2
crazing_46,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_46.jpg,1
crazing_47,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_47.jpg,2
crazing_48,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_48.jpg,2
crazing_49,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_49.jpg,2
crazing_5,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_5.jpg,2
crazing_50,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_50.jpg,2
crazing_51,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_51.jpg,2
crazing_52,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_52.jpg,2
crazing_53,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_53.jpg,2
crazing_54,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_54.jpg,2
crazing_55,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_55.jpg,2
crazing_56,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_56.jpg,3
crazing_57,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_57.jpg,2
crazing_58,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_58.jpg,2
crazing_59,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_59.jpg,1
crazing_6,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_6.jpg,2
crazing_60,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_60.jpg,2
crazing_62,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_62.jpg,2
crazing_63,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_63.jpg,2
crazing_64,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_64.jpg,2
crazing_65,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_65.jpg,3
crazing_67,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_67.jpg,1
crazing_69,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_69.jpg,2
crazing_7,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_7.jpg,2
crazing_70,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_70.jpg,2
crazing_71,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_71.jpg,3
crazing_72,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_72.jpg,2
crazing_73,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_73.jpg,2
crazing_76,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_76.jpg,2
crazing_77,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_77.jpg,1
crazing_78,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_78.jpg,3
crazing_8,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_8.jpg,2
crazing_81,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_81.jpg,1
crazing_82,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_82.jpg,2
crazing_83,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_83.jpg,3
crazing_84,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_84.jpg,1
crazing_85,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_85.jpg,3
crazing_86,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_86.jpg,4
crazing_87,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_87.jpg,3
crazing_89,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_89.jpg,2
crazing_9,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_9.jpg,2
crazing_91,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_91.jpg,3
crazing_95,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_95.jpg,2
crazing_96,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_96.jpg,3
crazing_97,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_97.jpg,3
crazing_98,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_98.jpg,4
crazing_99,crazing,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\crazing\crazing_99.jpg,3
inclusion_1,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_1.jpg,4
inclusion_10,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_10.jpg,3
inclusion_101,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_101.jpg,1
inclusion_103,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_103.jpg,1
inclusion_104,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_104.jpg,3
inclusion_105,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_105.jpg,4
inclusion_106,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_106.jpg,1
inclusion_107,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_107.jpg,4
inclusion_108,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_108.jpg,2
inclusion_109,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_109.jpg,3
inclusion_11,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_11.jpg,1
inclusion_110,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_110.jpg,3
inclusion_111,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_111.jpg,4
inclusion_112,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_112.jpg,3
inclusion_113,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_113.jpg,6
inclusion_116,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_116.jpg,4
inclusion_118,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_118.jpg,3
inclusion_119,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_119.jpg,3
inclusion_12,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_12.jpg,5
inclusion_120,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_120.jpg,6
inclusion_124,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_124.jpg,5
inclusion_126,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_126.jpg,5
inclusion_128,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_128.jpg,3
inclusion_131,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_131.jpg,1
inclusion_133,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_133.jpg,1
inclusion_137,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_137.jpg,2
inclusion_138,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_138.jpg,2
inclusion_139,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_139.jpg,3
inclusion_14,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_14.jpg,2
inclusion_140,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_140.jpg,3
inclusion_141,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_141.jpg,3
inclusion_142,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_142.jpg,2
inclusion_143,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_143.jpg,4
inclusion_144,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_144.jpg,4
inclusion_149,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_149.jpg,2
inclusion_15,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_15.jpg,6
inclusion_150,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_150.jpg,1
inclusion_151,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_151.jpg,4
inclusion_152,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_152.jpg,3
inclusion_153,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_153.jpg,2
inclusion_156,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_156.jpg,3
inclusion_157,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_157.jpg,5
inclusion_158,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_158.jpg,2
inclusion_159,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_159.jpg,2
inclusion_160,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_160.jpg,2
inclusion_162,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_162.jpg,4
inclusion_163,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_163.jpg,4
inclusion_165,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_165.jpg,5
inclusion_166,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_166.jpg,4
inclusion_167,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_167.jpg,3
inclusion_17,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_17.jpg,6
inclusion_172,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_172.jpg,2
inclusion_173,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_173.jpg,2
inclusion_174,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_174.jpg,2
inclusion_175,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_175.jpg,3
inclusion_176,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_176.jpg,5
inclusion_177,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_177.jpg,5
inclusion_179,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_179.jpg,2
inclusion_180,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_180.jpg,2
inclusion_181,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_181.jpg,3
inclusion_182,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_182.jpg,4
inclusion_183,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_183.jpg,1
inclusion_186,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_186.jpg,2
inclusion_188,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_188.jpg,1
inclusion_189,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_189.jpg,3
inclusion_19,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_19.jpg,3
inclusion_190,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_190.jpg,4
inclusion_191,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_191.jpg,2
inclusion_192,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_192.jpg,3
inclusion_194,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_194.jpg,2
inclusion_195,inclusion,train,C:\Users\anmol\OneDrive\Desktop\MobileNetV2\NEU-DET\IMAGES\inclusion\inclusion_195.jpg,1
